run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,subset_fraction,twirling_enabled,bloch_r_init,bloch_r_final
M5_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,256,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.9999999999999988,0.4999314285714282,3.887670759752085e-16,0.2790920113099528,0.9999864979824562,7.77640799831538e-16,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,256,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.9999999999999988,0.4999314285714282,3.8857805861880494e-16,0.2790920113099528,-2.007170493108091,7.772627132668584e-16,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,256,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.0312499999999998,0.4999314285714282,0.9687499999999998,0.2790920113099528,0.03125,1.9377657507315296,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,256,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.0312499999999997,0.4999314285714282,0.9687499999999996,0.2790920113099528,0.03125,1.9377657507315296,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.034688738165955,0.6591104081632649,0.9653112618340404,0.153911478671886,0.0313357666718726,1.4645668614520315,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.5448126877697141,0.6591104081632649,0.4551873122302849,0.153911478671886,0.3248693207154193,0.6906085939361055,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9817235072117968,0.6591104081632649,0.0182764927882021,0.153911478671886,0.9638569147228316,0.0277290307691134,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9999309222136388,0.6591104081632649,6.907778636003078e-05,0.153911478671886,0.9998618504895777,0.0001048045752342,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9999999987108072,0.6591104081632649,1.2891917398491147e-09,0.153911478671886,0.999999997421616,1.955957186963092e-09,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9999999999999988,0.6591104081632649,7.913264328898529e-16,0.153911478671886,0.9999999999853104,1.2005976890807002e-15,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9999999999999988,0.6591104081632649,4.3340085861705805e-16,0.153911478671886,0.999998612590172,6.575542629114461e-16,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.9999999999999988,0.6591104081632649,3.9670273978628044e-16,0.153911478671886,0.9199290431047144,6.018760057086145e-16,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.0312499999999999,0.6591104081632649,0.9687499999999996,0.153911478671886,0.03125,1.4697841029389955,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.0312499999999998,0.6591104081632649,0.9687499999999996,0.153911478671886,0.03125,1.4697841029389958,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.30000_twirl_sub0.20,5,256,dephase_z,iid_p,0.3,0.3,0.3408895918367337,0.0312499999998185,0.6591104081632649,0.9687500000001809,0.153911478671886,0.03125,1.4697841029392706,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.0318277300714573,0.7738383673469382,0.968172269928538,0.0901078253980837,0.0312535500138036,1.2511298363867156,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.1536057008838175,0.7738383673469382,0.8463942991161819,0.0901078253980837,0.0657179594827567,1.0937610938289315,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.91381185480502,0.7738383673469382,0.086188145194979,0.0901078253980837,0.8367274176775056,0.1113774514572989,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.9986761904003668,0.7738383673469382,0.0013238095996318,0.0901078253980837,0.99735463631903,0.0017107055626751,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.9999995031519088,0.7738383673469382,4.968480899395733e-07,0.0901078253980837,0.9999990063041588,6.420566760510846e-07,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.9999999999999076,0.7738383673469382,9.198181521353397e-14,0.0901078253980837,0.999999999999793,1.1886437671588774e-13,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.9999999999999988,0.7738383673469382,7.574142545504126e-16,0.0901078253980837,0.9999999979152784,9.787757838205479e-16,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.9999999999999988,0.7738383673469382,4.102659599479995e-16,0.0901078253980837,0.9998598535951816,5.301700939881975e-16,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.0312499999999999,0.7738383673469382,0.9687499999999996,0.0901078253980837,0.03125,1.2518764135736833,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.0312499999999998,0.7738383673469382,0.9687499999999996,0.0901078253980837,0.03125,1.2518764135736833,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.40000_twirl_sub0.20,5,256,dephase_z,iid_p,0.4,0.4,0.2261616326530604,0.0312499999999996,0.7738383673469382,0.9687500000000004,0.0901078253980837,0.03125,1.2518764135736844,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.0313215600757099,0.8539540816326527,0.9686784399242891,0.057749375260308,0.0312500897489186,1.1343448796126108,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.0452577682793402,0.8539540816326527,0.9547422317206596,0.057749375260308,0.0336025825568135,1.1180252571605638,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.648518885564702,0.8539540816326527,0.351481114435297,0.057749375260308,0.4453553873857486,0.4115925223558969,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9833213858173262,0.8539540816326527,0.0166786141826728,0.057749375260308,0.96702065764035,0.0195310433446087,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.99991093201769,0.8539540816326527,8.906798230914493e-05,0.057749375260308,0.9998218763175596,0.0001043006693508,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999956602728,0.8539540816326527,4.339726380100491e-09,0.057749375260308,0.9999999913205472,5.08192006273157e-09,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999999999988,0.8539540816326527,8.380438794357603e-16,0.057749375260308,1.0000000000000002,9.813687848807114e-16,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999999999988,0.8539540816326527,4.852553885131946e-16,0.057749375260308,1.0,5.68245294390358e-16,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999999999988,0.8539540816326527,4.706085647464836e-16,0.057749375260308,1.0,5.510935246620512e-16,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999999999988,0.8539540816326527,4.564888916260474e-16,0.057749375260308,1.0,5.3455906054491595e-16,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.50000_twirl_sub0.20,5,256,dephase_z,iid_p,0.5,0.5,0.1460459183673466,0.9999999999999988,0.8539540816326527,4.564888916260474e-16,0.057749375260308,1.0,5.3455906054491595e-16,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.0312559001484726,0.9077289795918358,0.9687440998515232,0.0419695696179923,0.0312500009448893,1.0672173320798053,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.0325648556292967,0.9077289795918358,0.9674351443707028,0.0419695696179923,0.0312964308219327,1.0657753207413452,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.1245023365454663,0.9077289795918358,0.8754976634545328,0.0419695696179923,0.0661720020192121,0.964492357452556,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.7374813327092795,0.9077289795918358,0.2625186672907192,0.0419695696179923,0.5916257670696883,0.2892037967199877,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.9845534632908692,0.9077289795918358,0.0154465367091296,0.0419695696179923,0.969561046574316,0.0170166834555345,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.9998272781637404,0.9077289795918358,0.0001727218362584,0.0419695696179923,0.9996546158517872,0.0001902790812475,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.9999999704772446,0.9077289795918358,2.952275435513768e-08,0.0419695696179923,0.999999938889554,3.2523754357179065e-08,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.9999999999999984,0.9077289795918358,1.609449849893414e-15,0.0419695696179923,0.9996411111742112,1.773051082512657e-15,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.0312499999999999,0.9077289795918358,0.9687499999999996,0.0419695696179923,0.03125,1.067223831980777,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.0312499999999998,0.9077289795918358,0.9687499999999996,0.0419695696179923,0.03125,1.067223831980777,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.60000_twirl_sub0.20,5,256,dephase_z,iid_p,0.6,0.6,0.0922710204081629,0.0312499999999996,0.9077289795918358,0.9687500000000004,0.0419695696179923,0.03125,1.067223831980778,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.0312502347332933,0.9420385714285704,0.9687497652667028,0.0357762996897958,0.0312500000017341,1.0283546710806393,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.0313055534234269,0.9420385714285704,0.9686944465765728,0.0357762996897958,0.0312500971606586,1.0282959487609724,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.0395292135278262,0.9420385714285704,0.9604707864721732,0.0357762996897958,0.0333582249315177,1.0195663060968416,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.342236251684619,0.9420385714285704,0.6577637483153804,0.0357762996897958,0.2364741879832276,0.6982344123318681,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.4959456836305859,0.9420385714285704,0.5040543163694133,0.0357762996897958,0.4907398933475999,0.5350675987768012,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.5147771596650146,0.9420385714285704,0.4852228403349845,0.0357762996897958,0.5004048843605731,0.5150774660947907,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.8773094668946513,0.9420385714285704,0.1226905331053477,0.0357762996897958,0.784723401773261,0.1302393944648058,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.9942056501817502,0.9420385714285704,0.0057943498182489,0.0357762996897958,0.9093206932440974,0.0061508626015833,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.0312499999999999,0.9420385714285704,0.9687499999999996,0.0357762996897958,0.03125,1.0283549202565263,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.03125,0.9420385714285704,0.9687499999999992,0.0357762996897958,0.0312499999999999,1.028354920256526,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.70000_twirl_sub0.20,5,256,dephase_z,iid_p,0.7,0.7,0.0579614285714284,0.0312500000000047,0.9420385714285704,0.9687499999999952,0.0357762996897958,0.03125,1.028354920256522,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.0312500110928044,0.9625338775510196,0.9687499889071892,0.0365277779805079,0.0312500000000003,1.006458070205264,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.03125257157737,0.9625338775510196,0.9687474284226294,0.0365277779805079,0.0312500000545622,1.0064554100551963,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.0318751882995552,0.9625338775510196,0.9681248117004438,0.0365277779805079,0.0312523485312266,1.0058085583061755,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.2399961820771438,0.9625338775510196,0.760003817922856,0.0365277779805079,0.2040376344026643,0.7895865648454246,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.2976462050925422,0.9625338775510196,0.7023537949074568,0.0365277779805079,0.2569640047081846,0.7296925451543166,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.5173228855528338,0.9625338775510196,0.4826771144471654,0.0365277779805079,0.446153839975031,0.5014650660143449,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.8548356599892657,0.9625338775510196,0.1451643400107334,0.0365277779805079,0.750070921166264,0.1508147852209378,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.9922203760777004,0.9625338775510196,0.0077796239222987,0.0365277779805079,0.9805950722067676,0.0080824416716557,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.0312499999999999,0.9625338775510196,0.9687499999999996,0.0365277779805079,0.03125,1.0064580817298563,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.0312499999999997,0.9625338775510196,0.9687499999999996,0.0365277779805079,0.03125,1.0064580817298563,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.80000_twirl_sub0.20,5,256,dephase_z,iid_p,0.8,0.8,0.0374661224489794,0.0312499999999996,0.9625338775510196,0.96875,0.0365277779805079,0.03125,1.006458081729857,80,8,10,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.0312516954657642,0.973812857142856,0.96874830453423,0.0447011468807995,0.031250000062716,0.9947992547320794,0,8,0,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.031597046144292,0.973812857142856,0.9684029538557076,0.0447011468807995,0.0312524812434331,0.9944446171074172,8,8,1,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.0948980365549785,0.973812857142856,0.9051019634450208,0.0447011468807995,0.0477901508793809,0.9294413775769694,16,8,2,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.745032827144346,0.973812857142856,0.2549671728556532,0.0447011468807995,0.5734968800072268,0.2618235844654186,24,8,3,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.946222781429473,0.973812857142856,0.0537772185705258,0.0447011468807995,0.8965189492679899,0.0552233606037067,32,8,4,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.998421385634474,0.973812857142856,0.0015786143655248,0.0447011468807995,0.996846521896851,0.0016210654377232,40,8,5,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.999998734801468,0.973812857142856,1.265198530911789e-06,0.0447011468807995,0.9999957788305736,1.2992214280512292e-06,48,8,6,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.999999999998914,0.973812857142856,1.383295032808726e-12,0.0447011468807995,0.88404345594315,1.4204937043728102e-12,56,8,7,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.0312499999999999,0.973812857142856,0.9687499999999996,0.0447011468807995,0.03125,0.9948009957912132,64,8,8,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.0312499999999999,0.973812857142856,0.9687499999999996,0.0447011468807995,0.03125,0.9948009957912132,72,8,9,0.2,True,,
M5_N256_dephase_z_iid_p_p0.90000_twirl_sub0.20,5,256,dephase_z,iid_p,0.9,0.9,0.0261871428571427,0.0312500000000112,0.973812857142856,0.9687499999999885,0.0447011468807995,0.0312499999999999,0.9948009957912016,80,8,10,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.751839202598191,0.0320272559326537,0.2481607974018038,0.9371725485362103,0.5751439934385383,7.748425213937504,0,9,0,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9997822951523536,0.0320272559326537,0.0002177048476453,0.9371725485362103,0.9995646474399138,0.0067974867438893,9,9,1,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9999999905162782,0.0320272559326537,9.483720878733193e-09,0.9371725485362103,0.9999999810325582,2.961140629305039e-07,18,9,2,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9999999999999988,0.0320272559326537,8.09910006965211e-16,0.9371725485362103,1.0000000000000002,2.5288148590321668e-14,27,9,3,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9999999999999988,0.0320272559326537,3.8113604282730543e-16,0.9371725485362103,0.9999999999999992,1.190036522731608e-14,36,9,4,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9999999999999988,0.0320272559326537,4.4446484213092575e-16,0.9371725485362103,0.9999999998884156,1.3877706009704254e-14,45,9,5,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.9999999999999988,0.0320272559326537,5.404824337750439e-16,0.9371725485362103,0.999844068049956,1.6875702211627466e-14,54,9,6,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.0312499999999999,0.0320272559326537,0.9687499999999996,0.9371725485362103,0.03125,30.247674107237497,63,9,7,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.0312499999999998,0.0320272559326537,0.9687499999999992,0.9371725485362103,0.03125,30.247674107237486,72,9,8,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.0312499999999277,0.0320272559326537,0.9687500000000716,0.9371725485362103,0.03125,30.247674107239742,81,9,9,0.2,True,,
M5_N512_dephase_z_iid_p_p0.01000_twirl_sub0.20,5,512,dephase_z,iid_p,0.01,0.01,0.9679727440673443,0.0312499999997124,0.0320272559326537,0.9687500000002872,0.9371725485362103,0.03125,30.247674107246475,90,9,10,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.1106464685238004,0.284723877551021,0.8893535314761942,0.5241075485600973,0.0467522486604755,3.1235649750408685,0,9,0,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9721700525516964,0.284723877551021,0.0278299474483024,0.5241075485600973,0.945271574990448,0.0977436374064393,9,9,1,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9998792796078108,0.284723877551021,0.0001207203921881,0.5241075485600973,0.9997585770091284,0.0004239911075476,18,9,2,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9999999967890324,0.284723877551021,3.2109670470996633e-09,0.5241075485600973,0.9999999935780656,1.1277477234146881e-08,27,9,3,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9999999999999992,0.284723877551021,1.3716639378490906e-15,0.5241075485600973,0.9999999999999998,4.817523383170755e-15,36,9,4,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9999999999999988,0.284723877551021,3.9793387290902224e-16,0.5241075485600973,0.999999999967798,1.3976132817933917e-15,45,9,5,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.9999999999999988,0.284723877551021,5.0461413113420545e-16,0.5241075485600973,0.999988527519978,1.7722929860133734e-15,54,9,6,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.0312499999999999,0.284723877551021,0.9687499999999996,0.5241075485600973,0.03125,3.4024192432768645,63,9,7,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.0312499999999998,0.284723877551021,0.9687499999999996,0.5241075485600973,0.03125,3.4024192432768645,72,9,8,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.0312499999999141,0.284723877551021,0.9687500000000856,0.5241075485600973,0.0312499999999999,3.402419243277166,81,9,9,0.2,True,,
M5_N512_dephase_z_iid_p_p0.10000_twirl_sub0.20,5,512,dephase_z,iid_p,0.1,0.1,0.7152761224489771,0.0312499999996569,0.284723877551021,0.9687500000003426,0.5241075485600973,0.03125,3.4024192432780693,90,9,10,0.2,True,,
M5_N512_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,512,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.0436503447656927,0.4999314285714282,0.9563496552343008,0.2790920113099528,0.0320683384586334,1.9129616594961911,0,9,0,0.2,True,,
M5_N512_dephase_z_iid_p_p0.20000_twirl_sub0.20,5,512,dephase_z,iid_p,0.2,0.2,0.5000685714285699,0.8500732141482815,0.4999314285714282,0.1499267858517171,0.2790920113099528,0.726786036659461,0.2998947001194508,9,9,1,0.2,True,,
