run_id,iteration,merge_num,M,depth,copies_used,N_so_far,noise,mode,p,p_channel,P_success,grover_iters,twirling_applied,subset_fraction,purification_level,fidelity,eps_L,purity,bloch_r,fidelity_before_noise,fidelity_after_noise,eps_L_before_noise,eps_L_after_noise,purity_before_noise,purity_after_noise
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,6,12,12,dephase_z,iid_p,0.4,0.4,0.13228781574703,0,True,0.2,2,0.6879448199992055,0.3120551800007942,0.5706465107290676,0.3758896399984113,0.7462392315451534,0.5492478463090305,0.2537607684548464,0.4507521536909692,0.6212675183038955,0.5048507007321555
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,3,8,8,dephase_z,iid_p,0.4,0.4,0.0174515199999999,0,True,0.2,3,0.96244682411618,0.0375531758838197,0.9277141302702824,0.9248936482323602,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,6,16,16,dephase_z,iid_p,0.4,0.4,0.015946559334168,0,True,0.2,3,0.9523081042356312,0.0476918957643684,0.9091652423144616,0.9046162084712628,0.96244682411618,0.5924893648232358,0.0375531758838197,0.4075106351767639,0.9277141302702824,0.517108565210811
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,9,24,24,dephase_z,iid_p,0.4,0.4,0.0155665294933144,0,True,0.2,3,0.9491647389363372,0.0508352610636624,0.9034979254074964,0.8983294778726748,0.9523081042356312,0.5904616208471262,0.0476918957643684,0.4095383791528736,0.9091652423144616,0.5163666096925782
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,4,16,16,dephase_z,iid_p,0.4,0.4,0.0002825404874751,0,True,0.2,4,0.9984798754562998,0.0015201245436998,0.9969643724698568,0.9969597509126,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,8,32,32,dephase_z,iid_p,0.4,0.4,0.0002802672447387,0,True,0.2,4,0.9984488029694978,0.0015511970305018,0.996902418363451,0.996897605938996,0.9984798754562998,0.5996959750912598,0.0015201245436998,0.4003040249087399,0.9969643724698568,0.5198785748987941
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,12,48,48,dephase_z,iid_p,0.4,0.4,0.0002802209590138,0,True,0.2,4,0.9984481613372111,0.0015518386627884,0.9969011390808936,0.9968963226744229,0.9984488029694978,0.5996897605938994,0.0015511970305018,0.4003102394061003,0.996902418363451,0.5198760967345378
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,5,32,32,dephase_z,iid_p,0.4,0.4,7.958679556690424e-08,0,True,0.2,5,0.9999976821853496,2.3178146502100816e-06,0.999995364381444,0.9999953643706994,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,10,64,64,dephase_z,iid_p,0.4,0.4,7.958482794916797e-08,0,True,0.2,5,0.9999976820420848,2.317957914721447e-06,0.999995364094916,0.9999953640841704,0.9999976821853496,0.5999995364370697,2.3178146502100816e-06,0.4000004635629299,0.999995364381444,0.5199998145752576
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,15,96,96,dephase_z,iid_p,0.4,0.4,7.958482782755058e-08,0,True,0.2,5,0.999997682042076,2.317957923603231e-06,0.9999953640948984,0.9999953640841526,0.9999976820420848,0.5999995364084169,2.317957914721447e-06,0.4000004635915828,0.999995364094916,0.5199998145637964
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,6,64,64,dephase_z,iid_p,0.4,0.4,6.334028666331275e-15,0,True,0.2,6,0.9999999999946276,5.372202682707439e-12,0.9999999999892554,0.9999999999892554,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,12,128,128,dephase_z,iid_p,0.4,0.4,6.334028665605341e-15,0,True,0.2,6,0.9999999999946276,5.372202682707439e-12,0.9999999999892554,0.9999999999892554,0.9999999999946276,0.5999999999989254,5.372202682707439e-12,0.4000000000010744,0.9999999999892554,0.51999999999957
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,18,192,192,dephase_z,iid_p,0.4,0.4,6.334028665605341e-15,0,True,0.2,6,0.9999999999946276,5.372202682707439e-12,0.9999999999892554,0.9999999999892554,0.9999999999946276,0.5999999999989254,5.372202682707439e-12,0.4000000000010744,0.9999999999892554,0.51999999999957
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,7,128,128,dephase_z,iid_p,0.4,0.4,4.011991914547528e-29,0,True,0.2,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,14,256,256,dephase_z,iid_p,0.4,0.4,4.011991914547528e-29,0,True,0.2,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,21,384,384,dephase_z,iid_p,0.4,0.4,4.011991914547528e-29,0,True,0.2,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,8,256,256,dephase_z,iid_p,0.4,0.4,1.6096079122394735e-57,0,True,0.2,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,16,512,512,dephase_z,iid_p,0.4,0.4,1.6096079122394735e-57,0,True,0.2,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,24,768,768,dephase_z,iid_p,0.4,0.4,1.6096079122394735e-57,0,True,0.2,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,9,512,512,dephase_z,iid_p,0.4,0.4,2.5908376311439163e-114,0,True,0.2,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,18,1024,1024,dephase_z,iid_p,0.4,0.4,2.5908376311439163e-114,0,True,0.2,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,27,1536,1536,dephase_z,iid_p,0.4,0.4,2.5908376311439163e-114,0,True,0.2,9,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,1,0,1,10,1024,1024,dephase_z,iid_p,0.4,0.4,6.712439630951421e-228,0,True,0.2,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999996,0.5999999999999998,0.0,0.3999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,2,1,1,20,2048,2048,dephase_z,iid_p,0.4,0.4,6.712439630951421e-228,0,True,0.2,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.40000_twirl_sub0.20,3,2,1,30,3072,3072,dephase_z,iid_p,0.4,0.4,6.712439630951421e-228,0,True,0.2,10,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.9999999999999998,0.5999999999999998,1.1102230246251563e-16,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,0,1,1,dephase_z,iid_p,0.5,0.5,1.0,0,True,0.2,0,0.4999999999999998,0.4999999999999999,0.4999999999999998,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,0,2,2,dephase_z,iid_p,0.5,0.5,1.0,0,True,0.2,0,0.4999999999999998,0.4999999999999999,0.4999999999999998,0.0,0.4999999999999998,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,0,3,3,dephase_z,iid_p,0.5,0.5,1.0,0,True,0.2,0,0.4999999999999998,0.4999999999999999,0.4999999999999998,0.0,0.4999999999999998,0.4999999999999998,0.4999999999999999,0.4999999999999999,0.4999999999999998,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,1,2,2,dephase_z,iid_p,0.5,0.5,0.4999999999999998,0,True,0.2,1,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,2,4,4,dephase_z,iid_p,0.5,0.5,0.5,0,True,0.2,1,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,3,6,6,dephase_z,iid_p,0.5,0.5,0.5,0,True,0.2,1,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,2,4,4,dephase_z,iid_p,0.5,0.5,0.1249999999999998,0,True,0.2,2,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,4,8,8,dephase_z,iid_p,0.5,0.5,0.125,0,True,0.2,2,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,6,12,12,dephase_z,iid_p,0.5,0.5,0.125,0,True,0.2,2,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,3,8,8,dephase_z,iid_p,0.5,0.5,0.0078124999999999,0,True,0.2,3,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,6,16,16,dephase_z,iid_p,0.5,0.5,0.0078125,0,True,0.2,3,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,9,24,24,dephase_z,iid_p,0.5,0.5,0.0078125,0,True,0.2,3,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,4,16,16,dephase_z,iid_p,0.5,0.5,3.051757812499989e-05,0,True,0.2,4,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,8,32,32,dephase_z,iid_p,0.5,0.5,3.0517578125e-05,0,True,0.2,4,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,12,48,48,dephase_z,iid_p,0.5,0.5,3.0517578125e-05,0,True,0.2,4,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,5,32,32,dephase_z,iid_p,0.5,0.5,4.65661287307736e-10,0,True,0.2,5,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,10,64,64,dephase_z,iid_p,0.5,0.5,4.656612873077393e-10,0,True,0.2,5,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,15,96,96,dephase_z,iid_p,0.5,0.5,4.656612873077393e-10,0,True,0.2,5,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,6,64,64,dephase_z,iid_p,0.5,0.5,1.084202172485489e-19,0,True,0.2,6,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,12,128,128,dephase_z,iid_p,0.5,0.5,1.0842021724855044e-19,0,True,0.2,6,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,18,192,192,dephase_z,iid_p,0.5,0.5,1.0842021724855044e-19,0,True,0.2,6,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,7,128,128,dephase_z,iid_p,0.5,0.5,5.877471754111271e-39,0,True,0.2,7,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,14,256,256,dephase_z,iid_p,0.5,0.5,5.877471754111438e-39,0,True,0.2,7,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,21,384,384,dephase_z,iid_p,0.5,0.5,5.877471754111438e-39,0,True,0.2,7,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,8,256,256,dephase_z,iid_p,0.5,0.5,1.7272337110187907e-77,0,True,0.2,8,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,16,512,512,dephase_z,iid_p,0.5,0.5,1.727233711018889e-77,0,True,0.2,8,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,24,768,768,dephase_z,iid_p,0.5,0.5,1.727233711018889e-77,0,True,0.2,8,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,9,512,512,dephase_z,iid_p,0.5,0.5,1.4916681462398718e-154,0,True,0.2,9,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,18,1024,1024,dephase_z,iid_p,0.5,0.5,1.4916681462400412e-154,0,True,0.2,9,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,27,1536,1536,dephase_z,iid_p,0.5,0.5,1.4916681462400412e-154,0,True,0.2,9,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,1,0,1,10,1024,1024,dephase_z,iid_p,0.5,0.5,1.1125369292533477e-308,0,True,0.2,10,0.4999999999999999,0.4999999999999999,0.5,0.0,0.9999999999999996,0.4999999999999998,0.0,0.4999999999999999,0.9999999999999996,0.4999999999999998
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,2,1,1,20,2048,2048,dephase_z,iid_p,0.5,0.5,1.1125369292536007e-308,0,True,0.2,10,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.50000_twirl_sub0.20,3,2,1,30,3072,3072,dephase_z,iid_p,0.5,0.5,1.1125369292536007e-308,0,True,0.2,10,0.4999999999999999,0.4999999999999999,0.5,0.0,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.4999999999999999,0.5,0.5
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,0,1,1,dephase_z,iid_p,0.6,0.6,1.0,0,True,0.2,0,0.3999999999999998,0.5999999999999999,0.5199999999999998,0.1999999999999999,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,0,2,2,dephase_z,iid_p,0.6,0.6,1.0,0,True,0.2,0,0.5199999999999998,0.4799999999999998,0.5007999999999998,0.0399999999999999,0.3999999999999998,0.5199999999999998,0.5999999999999999,0.4799999999999998,0.5199999999999998,0.5007999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,0,3,3,dephase_z,iid_p,0.6,0.6,1.0,0,True,0.2,0,0.4959999999999998,0.5039999999999999,0.5000319999999998,0.0079999999999999,0.5199999999999998,0.4959999999999998,0.4799999999999998,0.5039999999999999,0.5007999999999998,0.5000319999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,1,2,2,dephase_z,iid_p,0.6,0.6,0.5199999999999998,0,True,0.2,1,0.3076923076923076,0.6923076923076922,0.5739644970414202,0.3846153846153846,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,2,4,4,dephase_z,iid_p,0.6,0.6,0.5029585798816566,0,True,0.2,1,0.576470588235294,0.4235294117647057,0.5116955017301038,0.1529411764705882,0.3076923076923076,0.5384615384615383,0.6923076923076922,0.4615384615384614,0.5739644970414202,0.5029585798816566
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,3,6,6,dephase_z,iid_p,0.6,0.6,0.500467820069204,0,True,0.2,1,0.4694403575339889,0.530559642466011,0.5018677834953008,0.061119284932022,0.576470588235294,0.484705882352941,0.4235294117647057,0.5152941176470587,0.5116955017301038,0.500467820069204
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,2,4,4,dephase_z,iid_p,0.6,0.6,0.1551999999999999,0,True,0.2,2,0.1649484536082474,0.8350515463917524,0.7245190774790093,0.670103092783505,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,4,8,8,dephase_z,iid_p,0.6,0.6,0.1385114717016621,0,True,0.2,2,0.7462392315451534,0.2537607684548464,0.6212675183038955,0.492478463090307,0.1649484536082474,0.5670103092783503,0.8350515463917524,0.4329896907216494,0.7245190774790093,0.5089807630991602
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,6,12,12,dephase_z,iid_p,0.6,0.6,0.13228781574703,0,True,0.2,2,0.3120551800007943,0.6879448199992055,0.5706465107290676,0.3758896399984113,0.7462392315451534,0.4507521536909691,0.2537607684548464,0.5492478463090306,0.6212675183038955,0.5048507007321555
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,3,8,8,dephase_z,iid_p,0.6,0.6,0.0174515199999999,0,True,0.2,3,0.0375531758838198,0.96244682411618,0.9277141302702824,0.9248936482323602,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,6,16,16,dephase_z,iid_p,0.6,0.6,0.015946559334168,0,True,0.2,3,0.9523081042356312,0.0476918957643684,0.9091652423144616,0.9046162084712628,0.0375531758838198,0.5924893648232358,0.96244682411618,0.4075106351767639,0.9277141302702824,0.517108565210811
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,9,24,24,dephase_z,iid_p,0.6,0.6,0.0155665294933144,0,True,0.2,3,0.0508352610636625,0.9491647389363372,0.9034979254074964,0.8983294778726748,0.9523081042356312,0.4095383791528735,0.0476918957643684,0.5904616208471262,0.9091652423144616,0.5163666096925782
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,4,16,16,dephase_z,iid_p,0.6,0.6,0.0002825404874751,0,True,0.2,4,0.0015201245437,0.9984798754563,0.9969643724698568,0.9969597509126,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,8,32,32,dephase_z,iid_p,0.6,0.6,0.0002802672447387,0,True,0.2,4,0.9984488029694978,0.0015511970305018,0.996902418363451,0.996897605938996,0.0015201245437,0.5996959750912598,0.9984798754563,0.4003040249087399,0.9969643724698568,0.5198785748987941
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,12,48,48,dephase_z,iid_p,0.6,0.6,0.0002802209590138,0,True,0.2,4,0.0015518386627885,0.9984481613372114,0.9969011390808936,0.9968963226744229,0.9984488029694978,0.4003102394061003,0.0015511970305018,0.5996897605938996,0.996902418363451,0.5198760967345378
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,5,32,32,dephase_z,iid_p,0.6,0.6,7.958679556690424e-08,0,True,0.2,5,2.31781465028462e-06,0.9999976821853496,0.999995364381444,0.9999953643706994,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,10,64,64,dephase_z,iid_p,0.6,0.6,7.958482794916797e-08,0,True,0.2,5,0.9999976820420848,2.317957914721447e-06,0.999995364094916,0.9999953640841704,2.31781465028462e-06,0.5999995364370697,0.9999976821853496,0.4000004635629299,0.999995364381444,0.5199998145752576
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,15,96,96,dephase_z,iid_p,0.6,0.6,7.958482782755058e-08,0,True,0.2,5,2.317957923733623e-06,0.9999976820420762,0.9999953640948984,0.9999953640841526,0.9999976820420848,0.4000004635915828,2.317957914721447e-06,0.599999536408417,0.999995364094916,0.5199998145637964
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,6,64,64,dephase_z,iid_p,0.6,0.6,6.334028666331275e-15,0,True,0.2,6,5.372306861255339e-12,0.9999999999946276,0.9999999999892554,0.9999999999892554,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,12,128,128,dephase_z,iid_p,0.6,0.6,6.334028665605341e-15,0,True,0.2,6,0.9999999999946276,5.372202682707439e-12,0.9999999999892554,0.9999999999892554,5.372306861255339e-12,0.5999999999989254,0.9999999999946276,0.4000000000010744,0.9999999999892554,0.51999999999957
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,18,192,192,dephase_z,iid_p,0.6,0.6,6.334028665605341e-15,0,True,0.2,6,5.372306861255339e-12,0.9999999999946276,0.9999999999892554,0.9999999999892554,0.9999999999946276,0.4000000000010743,5.372202682707439e-12,0.5999999999989254,0.9999999999892554,0.51999999999957
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,7,128,128,dephase_z,iid_p,0.6,0.6,4.011991914547528e-29,0,True,0.2,7,0.0,1.0,1.0,1.0,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,14,256,256,dephase_z,iid_p,0.6,0.6,4.011991914547528e-29,0,True,0.2,7,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.0,0.5999999999999998,1.0,0.3999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,3,2,1,21,384,384,dephase_z,iid_p,0.6,0.6,4.011991914547528e-29,0,True,0.2,7,0.0,1.0,1.0,1.0,0.9999999999999998,0.3999999999999998,1.1102230246251563e-16,0.5999999999999999,1.0,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,1,0,1,8,256,256,dephase_z,iid_p,0.6,0.6,1.6096079122394735e-57,0,True,0.2,8,0.0,1.0,1.0,1.0,0.9999999999999996,0.3999999999999998,0.0,0.5999999999999999,0.9999999999999996,0.5199999999999998
M1_N8_dephase_z_iid_p_p0.60000_twirl_sub0.20,2,1,1,16,512,512,dephase_z,iid_p,0.6,0.6,1.6096079122394735e-57,0,True,0.2,8,0.9999999999999998,1.1102230246251563e-16,1.0,1.0,0.0,0.5999999999999998,1.0,0.3999999999999999,1.0,0.5199999999999998
