run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,iterations,purification_level,twirling_enabled,bloch_r_init,bloch_r_final
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991664,0.9705205225,1.0,0.3770892414508595,5,1,5,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991665,0.9705205225,1.0,0.3770892414508599,6,1,6,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991665,0.9705205225,0.9999999999999998,0.37708924145086,7,1,7,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.999961351785698,0.0164862003891899,0.0062167687991665,0.9705205225,1.0000000000000002,0.377089241450862,8,1,8,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991665,0.9705205225,1.0,0.377089241450863,9,1,9,False,,
M2_N2_dephase_z_iid_p_p0.01000,2,2,dephase_z,iid_p,0.01,0.01,0.98505625,0.9999613517856978,0.0164862003891899,0.0062167687991665,0.9705205225,1.0,0.3770892414508627,10,1,10,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.8556249999999999,0.1583528941007039,0.1583528941007039,0.7482249999999998,0.7482249999999998,1.0,0,1,0,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.9827341374586523,0.1583528941007039,0.0747140542608368,0.7482249999999998,0.9757906773050172,0.4718199480037461,1,1,1,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.9947809653105426,0.1583528941007039,0.0717339799958667,0.7482249999999998,0.9998480021362024,0.4530007512855927,2,1,2,False,,
M2_N2_dephase_z_iid_p_p0.10000,2,2,dephase_z,iid_p,0.1,0.1,0.8556249999999999,0.9948563795665696,0.1583528941007039,0.0717190187368004,0.7482249999999998,0.9999999942228452,0.4529062707953475,3,1,3,False,,
