run_id,M,N,noise,mode,delta,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,bloch_r_init,bloch_r_final
M3_N512_dephase_z_iid_p_d0.99000_twirl,3,512,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,7.5837919023893e-14,0.999999,0.9999999999999238,0.941768357608,0.9998729988221852,1.0000010000009238,9,True,,
M3_N1024_dephase_z_iid_p_d0.01000_twirl,3,1024,dephase_z,iid_p,0.01,0.01,0.9702989999999996,0.9999682447772936,0.0297009999999998,3.175522270556196e-05,0.9417683576079998,0.9999364908990952,0.0010691634189273,10,True,,
M3_N1024_dephase_z_iid_p_d0.10000_twirl,3,1024,dephase_z,iid_p,0.1,0.1,0.7289999999999994,0.9992847303384118,0.2709999999999997,0.0007152696615875,0.5513679999999996,0.9985701426085488,0.0026393714449726,10,True,,
M3_N1024_dephase_z_iid_p_d0.20000_twirl,3,1024,dephase_z,iid_p,0.2,0.2,0.5119999999999996,0.9951715701245872,0.4879999999999997,0.004828429875412,0.3144319999999997,0.99037416045891,0.0098943235151886,10,True,,
M3_N1024_dephase_z_iid_p_d0.30000_twirl,3,1024,dephase_z,iid_p,0.3,0.3,0.3429999999999999,0.9549831814905066,0.6569999999999998,0.0450168185094925,0.195112,0.9126244364609812,0.0685187496339308,10,True,,
M3_N1024_dephase_z_iid_p_d0.40000_twirl,3,1024,dephase_z,iid_p,0.4,0.4,0.2159999999999999,0.5535489670230834,0.784,0.446451032976916,0.140608,0.3488791335147093,0.5694528481848419,10,True,,
M3_N1024_dephase_z_iid_p_d0.50000_twirl,3,1024,dephase_z,iid_p,0.5,0.5,0.125,0.1249999999999999,0.8749999999999996,0.8749999999999997,0.1250000000000001,0.1249999999999999,1.0000000000000002,10,True,,
M3_N1024_dephase_z_iid_p_d0.60000_twirl,3,1024,dephase_z,iid_p,0.6,0.6,0.0639999999999999,0.0092150383929732,0.936,0.9907849616070268,0.140608,0.3488791335147093,1.058530941887849,10,True,,
M3_N1024_dephase_z_iid_p_d0.70000_twirl,3,1024,dephase_z,iid_p,0.7,0.7,0.027,1.970469089479196e-05,0.973,0.9999802953091056,0.1951120000000002,0.9126244364609816,1.0277289777071998,10,True,,
M3_N1024_dephase_z_iid_p_d0.80000_twirl,3,1024,dephase_z,iid_p,0.8,0.8,0.008,3.1865287795783493e-08,0.9919999999999995,0.9999999681347124,0.3144319999999997,0.9903741604589102,1.0080644840067672,10,True,,
M3_N1024_dephase_z_iid_p_d0.90000_twirl,3,1024,dephase_z,iid_p,0.9,0.9,0.001,1.0766057750919036e-10,0.9989999999999996,0.9999999998923388,0.5513679999999994,0.9985701426085484,1.0010010008932324,10,True,,
M3_N1024_dephase_z_iid_p_d0.95000_twirl,3,1024,dephase_z,iid_p,0.95,0.95,0.0001249999999999,3.268868713973485e-12,0.9998749999999992,0.9999999999967312,0.7412176249999991,0.9995545046560674,1.0001250156236847,10,True,,
M3_N1024_dephase_z_iid_p_d0.99000_twirl,3,1024,dephase_z,iid_p,0.99,0.99,9.999999999959533e-07,9.513778991836995e-15,0.999999,0.9999999999999902,0.941768357608,0.9999364908990952,1.0000010000009902,10,True,,
M4_N2_dephase_z_iid_p_d0.01000_twirl,4,2,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9793145451684986,0.0394039899999997,0.0206854548315003,0.9231213441273616,0.9591608053713736,0.5249583819176815,1,True,,
M4_N2_dephase_z_iid_p_d0.10000_twirl,4,2,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.7482617779930516,0.3438999999999995,0.2517382220069475,0.4521217599999996,0.57169148427757,0.7320099505872284,1,True,,
M4_N2_dephase_z_iid_p_d0.20000_twirl,4,2,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.4756678322710725,0.5903999999999994,0.524332167728927,0.2138137599999998,0.2637781856637241,0.8880964900557716,1,True,,
M4_N2_dephase_z_iid_p_d0.30000_twirl,4,2,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.2674787840968331,0.7598999999999996,0.7325212159031664,0.11316496,0.1246377401186633,0.963970543365136,1,True,,
M4_N2_dephase_z_iid_p_d0.40000_twirl,4,2,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1364215407957326,0.8703999999999998,0.863578459204267,0.07311616,0.074670967688106,0.9921627518431378,1,True,,
M4_N2_dephase_z_iid_p_d0.50000_twirl,4,2,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9375,0.0625000000000001,0.0625,1.0,1,True,,
M4_N2_dephase_z_iid_p_d0.60000_twirl,4,2,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0244664659602181,0.9743999999999994,0.9755335340397814,0.07311616,0.074670967688106,1.0011633149012542,1,True,,
M4_N2_dephase_z_iid_p_d0.70000_twirl,4,2,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0073354896115307,0.9919,0.9926645103884688,0.1131649600000002,0.1246377401186632,1.000770753491752,1,True,,
M4_N2_dephase_z_iid_p_d0.80000_twirl,4,2,dephase_z,iid_p,0.8,0.8,0.0016,0.0013202684405225,0.9983999999999996,0.9986797315594772,0.2138137599999998,0.263778185663724,1.0002801798472332,1,True,,
M4_N2_dephase_z_iid_p_d0.90000_twirl,4,2,dephase_z,iid_p,0.9,0.9,0.0001,6.887163511691811e-05,0.9998999999999996,0.9999311283648828,0.4521217599999995,0.5716914842775701,1.000031131478031,1,True,,
M4_N2_dephase_z_iid_p_d0.95000_twirl,4,2,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,3.7407420191656353e-06,0.9999937499999992,0.9999962592579804,0.6708019506249988,0.7853234913877531,1.0000025092736642,1,True,,
M4_N2_dephase_z_iid_p_d0.99000_twirl,4,2,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,5.199879937224649e-09,0.9999999899999996,0.9999999948001196,0.9231213441273616,0.9591608053713736,1.00000000480012,1,True,,
M4_N4_dephase_z_iid_p_d0.01000_twirl,4,4,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.989351612570096,0.0394039899999997,0.0106483874299032,0.9231213441273616,0.9788443256701512,0.2702362737860627,2,True,,
M4_N4_dephase_z_iid_p_d0.10000_twirl,4,4,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.8295113405497299,0.3438999999999995,0.1704886594502692,0.4521217599999996,0.6937636779573618,0.4957506817396612,2,True,,
M4_N4_dephase_z_iid_p_d0.20000_twirl,4,4,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.550204688451513,0.5903999999999994,0.4497953115484861,0.2138137599999998,0.3318894447667024,0.7618484274195234,2,True,,
M4_N4_dephase_z_iid_p_d0.30000_twirl,4,4,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.2983938983219478,0.7598999999999996,0.7016061016780515,0.11316496,0.1396327387163047,0.9232874084459164,2,True,,
M4_N4_dephase_z_iid_p_d0.40000_twirl,4,4,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1436287066025433,0.8703999999999998,0.8563712933974563,0.07311616,0.0764836769173548,0.9838824602452396,2,True,,
M4_N4_dephase_z_iid_p_d0.50000_twirl,4,4,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999994,2,True,,
M4_N4_dephase_z_iid_p_d0.60000_twirl,4,4,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0231333234582143,0.9743999999999994,0.9768666765417852,0.07311616,0.0764836769173548,1.002531482493623,2,True,,
M4_N4_dephase_z_iid_p_d0.70000_twirl,4,4,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0062967853179272,0.9919,0.9937032146820728,0.1131649600000002,0.1396327387163046,1.0018179399960407,2,True,,
M4_N4_dephase_z_iid_p_d0.80000_twirl,4,4,dephase_z,iid_p,0.8,0.8,0.0016,0.0009196865576069,0.9983999999999996,0.9990803134423928,0.2138137599999998,0.3318894447667024,1.0006814036882945,2,True,,
M4_N4_dephase_z_iid_p_d0.90000_twirl,4,4,dephase_z,iid_p,0.9,0.9,0.0001,3.186636391561093e-05,0.9998999999999996,0.999968133636084,0.4521217599999995,0.6937636779573617,1.0000681404501297,2,True,,
M4_N4_dephase_z_iid_p_d0.95000_twirl,4,4,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,1.3006760609672768e-06,0.9999937499999992,0.9999986993239388,0.6708019506249988,0.8712587932574711,1.0000049493548733,2,True,,
M4_N4_dephase_z_iid_p_d0.99000_twirl,4,4,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,1.393117927874637e-09,0.9999999899999996,0.999999998606882,0.9231213441273616,0.978844325670151,1.0000000086068823,2,True,,
M4_N8_dephase_z_iid_p_d0.01000_twirl,4,8,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9945821350320074,0.0394039899999997,0.0054178649679916,0.9231213441273616,0.9892008586055008,0.1374953391266128,3,True,,
M4_N8_dephase_z_iid_p_d0.10000_twirl,4,8,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.8931790988827435,0.3438999999999995,0.1068209011172556,0.4521217599999996,0.8001416125966208,0.3106161707393307,3,True,,
M4_N8_dephase_z_iid_p_d0.20000_twirl,4,8,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.6321555860214494,0.5903999999999994,0.36784441397855,0.2138137599999998,0.4206257912390067,0.6230427066032359,3,True,,
M4_N8_dephase_z_iid_p_d0.30000_twirl,4,8,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.33411918142446,0.7598999999999996,0.6658808185755394,0.11316496,0.1594380411817714,0.8762742710561123,3,True,,
M4_N8_dephase_z_iid_p_d0.40000_twirl,4,8,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1513696741670978,0.8703999999999998,0.8486303258329013,0.07311616,0.0786027633644832,0.974988885377874,3,True,,
M4_N8_dephase_z_iid_p_d0.50000_twirl,4,8,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999996,3,True,,
M4_N8_dephase_z_iid_p_d0.60000_twirl,4,8,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.021639483635223,0.9743999999999994,0.9783605163647766,0.07311616,0.0786027633644832,1.0040645693398782,3,True,,
M4_N8_dephase_z_iid_p_d0.70000_twirl,4,8,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0050834165007908,0.9919,0.9949165834992084,0.1131649600000002,0.1594380411817713,1.003041217359823,3,True,,
M4_N8_dephase_z_iid_p_d0.80000_twirl,4,8,dephase_z,iid_p,0.8,0.8,0.0016,0.0005151909571883,0.9983999999999996,0.9994848090428116,0.2138137599999998,0.4206257912390064,1.0010865475188422,3,True,,
M4_N8_dephase_z_iid_p_d0.90000_twirl,4,8,dephase_z,iid_p,0.9,0.9,0.0001,9.116957385617382e-06,0.9998999999999996,0.9999908830426136,0.4521217599999995,0.8001416125966208,1.0000908921318272,3,True,,
M4_N8_dephase_z_iid_p_d0.95000_twirl,4,8,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,2.477785465888372e-07,0.9999937499999992,0.999999752221453,0.6708019506249988,0.927579336917744,1.000006002258968,3,True,,
M4_N8_dephase_z_iid_p_d0.99000_twirl,4,8,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,1.89563544982646e-10,0.9999999899999996,0.9999999998104364,0.9231213441273616,0.9892008586055008,1.000000009810437,3,True,,
M4_N16_dephase_z_iid_p_d0.01000_twirl,4,16,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9972634247479208,0.0394039899999997,0.002736575252078,0.9231213441273616,0.9945361968914066,0.0694491916193792,4,True,,
M4_N16_dephase_z_iid_p_d0.10000_twirl,4,16,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.9375828271033742,0.3438999999999995,0.062417172896625,0.4521217599999996,0.8799231037194988,0.1814980311038823,4,True,,
M4_N16_dephase_z_iid_p_d0.20000_twirl,4,16,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.7175993710164464,0.5903999999999994,0.2824006289835527,0.2138137599999998,0.5284434851403421,0.4783208485493784,4,True,,
M4_N16_dephase_z_iid_p_d0.30000_twirl,4,16,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.3763424853055666,0.7598999999999996,0.623657514694433,0.11316496,0.1860315701005952,0.8207099811744089,4,True,,
M4_N16_dephase_z_iid_p_d0.40000_twirl,4,16,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1598566375690646,0.8703999999999998,0.8401433624309349,0.07311616,0.0810954991929321,0.9652382380870118,4,True,,
M4_N16_dephase_z_iid_p_d0.50000_twirl,4,16,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9375,0.0625000000000001,0.0624999999999999,0.9999999999999998,4,True,,
M4_N16_dephase_z_iid_p_d0.60000_twirl,4,16,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0200368587907612,0.9743999999999994,0.9799631412092388,0.07311616,0.0810954991929321,1.0057092992705658,4,True,,
M4_N16_dephase_z_iid_p_d0.70000_twirl,4,16,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0038355382385569,0.9919,0.9961644617614428,0.1131649600000002,0.1860315701005949,1.0042992859778637,4,True,,
M4_N16_dephase_z_iid_p_d0.80000_twirl,4,16,dephase_z,iid_p,0.8,0.8,0.0016,0.0002225747989201,0.9983999999999996,0.9997774252010794,0.2138137599999998,0.5284434851403419,1.0013796326132611,4,True,,
M4_N16_dephase_z_iid_p_d0.90000_twirl,4,16,dephase_z,iid_p,0.9,0.9,0.0001,1.561582041436065e-06,0.9998999999999996,0.9999984384179582,0.4521217599999995,0.879923103719499,1.0000984482627848,4,True,,
M4_N16_dephase_z_iid_p_d0.95000_twirl,4,16,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,2.5690084374911653e-08,0.9999937499999992,0.9999999743099156,0.6708019506249988,0.9610729479537532,1.0000062243488188,4,True,,
M4_N16_dephase_z_iid_p_d0.99000_twirl,4,16,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,1.3121468755289408e-11,0.9999999899999996,0.9999999999868776,0.9231213441273616,0.9945361968914062,1.000000009986878,4,True,,
M4_N32_dephase_z_iid_p_d0.01000_twirl,4,32,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9986245649555594,0.0394039899999997,0.0013754350444395,0.9231213441273616,0.9972514929274404,0.0349059839990718,5,True,,
M4_N32_dephase_z_iid_p_d0.10000_twirl,4,32,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.965566900738085,0.3438999999999995,0.0344330992619138,0.4521217599999996,0.9325942766122304,0.1001253249837565,5,True,,
M4_N32_dephase_z_iid_p_d0.20000_twirl,4,32,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.7994498382670798,0.5903999999999994,0.2005501617329195,0.2138137599999998,0.6465544549986291,0.3396852332874656,5,True,,
M4_N32_dephase_z_iid_p_d0.30000_twirl,4,32,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.4271060754772248,0.7598999999999996,0.5728939245227743,0.11316496,0.2224248651218727,0.75390699371335,5,True,,
M4_N32_dephase_z_iid_p_d0.40000_twirl,4,32,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1693815657688022,0.8703999999999998,0.8306184342311975,0.07311616,0.0840597163447689,0.9542950760928284,5,True,,
M4_N32_dephase_z_iid_p_d0.50000_twirl,4,32,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999994,5,True,,
M4_N32_dephase_z_iid_p_d0.60000_twirl,4,32,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0183911019116163,0.9743999999999994,0.9816088980883836,0.07311616,0.0840597163447689,1.0073982944256816,5,True,,
M4_N32_dephase_z_iid_p_d0.70000_twirl,4,32,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0027032274010072,0.9919,0.997296772598992,0.1131649600000002,0.2224248651218725,1.005440843430781,5,True,,
M4_N32_dephase_z_iid_p_d0.80000_twirl,4,32,dephase_z,iid_p,0.8,0.8,0.0016,7.456652873487301e-05,0.9983999999999996,0.9999254334712648,0.2138137599999998,0.6465544549986288,1.0015278780761872,5,True,,
M4_N32_dephase_z_iid_p_d0.90000_twirl,4,32,dephase_z,iid_p,0.9,0.9,0.0001,1.965555906499258e-07,0.9998999999999996,0.9999998034444098,0.4521217599999995,0.9325942766122304,1.0000998134257528,5,True,,
M4_N32_dephase_z_iid_p_d0.95000_twirl,4,32,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,2.174116498811218e-09,0.9999937499999992,0.9999999978258824,0.6708019506249988,0.9797298354985928,1.0000062478649323,5,True,,
M4_N32_dephase_z_iid_p_d0.99000_twirl,4,32,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,8.648038882230755e-13,0.9999999899999996,0.9999999999991352,0.9231213441273616,0.9972514929274404,1.0000000099991355,5,True,,
M4_N64_dephase_z_iid_p_d0.01000_twirl,4,64,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.999310463882254,0.0394039899999997,0.0006895361177448,0.9231213441273616,0.9986215218660144,0.0174991445725371,6,True,,
M4_N64_dephase_z_iid_p_d0.10000_twirl,4,64,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.9817561343149928,0.3438999999999995,0.0182438656850063,0.4521217599999996,0.9639247731378396,0.0530499147572153,6,True,,
M4_N64_dephase_z_iid_p_d0.20000_twirl,4,64,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.8690959802857474,0.5903999999999994,0.1309040197142513,0.2138137599999998,0.7587693776736479,0.2217209006000194,6,True,,
M4_N64_dephase_z_iid_p_d0.30000_twirl,4,64,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.4880118378088133,0.7598999999999996,0.5119881621911856,0.11316496,0.2725532372713778,0.6737572867366572,6,True,,
M4_N64_dephase_z_iid_p_d0.40000_twirl,4,64,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1802113871886667,0.8703999999999998,0.819788612811333,0.07311616,0.0876202383860029,0.9418527261159616,6,True,,
M4_N64_dephase_z_iid_p_d0.50000_twirl,4,64,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999994,6,True,,
M4_N64_dephase_z_iid_p_d0.60000_twirl,4,64,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0167267020689996,0.9743999999999994,0.9832732979310002,0.07311616,0.0876202383860029,1.009106422342981,6,True,,
M4_N64_dephase_z_iid_p_d0.70000_twirl,4,64,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0017510803470327,0.9919,0.998248919652967,0.1131649600000002,0.2725532372713773,1.006400765856404,6,True,,
M4_N64_dephase_z_iid_p_d0.80000_twirl,4,64,dephase_z,iid_p,0.8,0.8,0.0016,1.883370813417912e-05,0.9983999999999996,0.9999811662918656,0.2138137599999998,0.7587693776736479,1.0015837002122054,6,True,,
M4_N64_dephase_z_iid_p_d0.90000_twirl,4,64,dephase_z,iid_p,0.9,0.9,0.0001,1.9432467745616324e-08,0.9998999999999996,0.9999999805675328,0.4521217599999995,0.9639247731378396,1.00009999056659,6,True,,
M4_N64_dephase_z_iid_p_d0.95000_twirl,4,64,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,1.6171034910444912e-10,0.9999937499999992,0.9999999998382894,0.6708019506249988,0.9896415140952756,1.000006249877352,6,True,,
M4_N64_dephase_z_iid_p_d0.99000_twirl,4,64,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,5.5553651956419246e-14,0.9999999899999996,0.999999999999944,0.9231213441273616,0.9986215218660142,1.0000000099999444,6,True,,
M4_N128_dephase_z_iid_p_d0.01000_twirl,4,128,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9996547731579406,0.0394039899999997,0.0003452268420583,0.9231213441273616,0.9993096952646774,0.008761215350485,7,True,,
M4_N128_dephase_z_iid_p_d0.10000_twirl,4,128,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.9905782871891288,0.3438999999999995,0.0094217128108702,0.4521217599999996,0.9812670126915558,0.027396664178163,7,True,,
M4_N128_dephase_z_iid_p_d0.20000_twirl,4,128,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.9211061604359978,0.5903999999999994,0.0788938395640013,0.2138137599999998,0.8497783070791592,0.1336277770392977,7,True,,
M4_N128_dephase_z_iid_p_d0.30000_twirl,4,128,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.5596139517044203,0.7598999999999996,0.4403860482955788,0.11316496,0.3407766462735152,0.5795315808600857,7,True,,
M4_N128_dephase_z_iid_p_d0.40000_twirl,4,128,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.1926127704439147,0.8703999999999998,0.8073872295560848,0.07311616,0.0919386243230241,0.9276048133686636,7,True,,
M4_N128_dephase_z_iid_p_d0.50000_twirl,4,128,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999994,7,True,,
M4_N128_dephase_z_iid_p_d0.60000_twirl,4,128,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0150516585108025,0.9743999999999994,0.984948341489197,0.07311616,0.0919386243230241,1.0108254736137086,7,True,,
M4_N128_dephase_z_iid_p_d0.70000_twirl,4,128,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0010138001043425,0.9919,0.9989861998956572,0.1131649600000002,0.3407766462735146,1.0071440668370375,7,True,,
M4_N128_dephase_z_iid_p_d0.80000_twirl,4,128,dephase_z,iid_p,0.8,0.8,0.0016,3.5181226670510926e-06,0.9983999999999996,0.9999964818773328,0.2138137599999998,0.8497783070791596,1.0015990403418804,7,True,,
M4_N128_dephase_z_iid_p_d0.90000_twirl,4,128,dephase_z,iid_p,0.9,0.9,0.0001,1.607658760890278e-09,0.9998999999999996,0.9999999983923408,0.4521217599999995,0.9812670126915564,1.0001000083931806,7,True,,
M4_N128_dephase_z_iid_p_d0.95000_twirl,4,128,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,1.1118210518912262e-11,0.9999937499999992,0.9999999999888816,0.6708019506249988,0.99476157441106,1.0000062500279452,7,True,,
M4_N128_dephase_z_iid_p_d0.99000_twirl,4,128,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,3.532764358826767e-15,0.9999999899999996,0.9999999999999958,0.9231213441273616,0.9993096952646772,1.0000000099999962,7,True,,
M4_N256_dephase_z_iid_p_d0.01000_twirl,4,256,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9998272713535004,0.0394039899999997,0.0001727286464986,0.9231213441273616,0.999654579997448,0.0043835318834121,8,True,,
M4_N256_dephase_z_iid_p_d0.10000_twirl,4,256,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.995206864873664,0.3438999999999995,0.0047931351263348,0.4521217599999996,0.990442375544298,0.013937583967243,8,True,,
M4_N256_dephase_z_iid_p_d0.20000_twirl,4,256,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.9554813277127768,0.5903999999999994,0.0445186722872222,0.2138137599999998,0.9133957691677476,0.075404255229035,8,True,,
M4_N256_dephase_z_iid_p_d0.30000_twirl,4,256,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.6403650754814909,0.7598999999999996,0.3596349245185084,0.11316496,0.4301663278516214,0.4732661199085519,8,True,,
M4_N256_dephase_z_iid_p_d0.40000_twirl,4,256,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.2069210686350797,0.8703999999999998,0.7930789313649199,0.07311616,0.0972348664281084,0.9111660516600644,8,True,,
M4_N256_dephase_z_iid_p_d0.50000_twirl,4,256,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999996,0.0625000000000001,0.0624999999999999,0.9999999999999994,8,True,,
M4_N256_dephase_z_iid_p_d0.60000_twirl,4,256,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0133757047628731,0.9743999999999994,0.9866242952371266,0.07311616,0.0972348664281084,1.0125454589871996,8,True,,
M4_N256_dephase_z_iid_p_d0.70000_twirl,4,256,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0005057631633192,0.9919,0.9994942368366804,0.1131649600000002,0.4301663278516204,1.0076562524817827,8,True,,
M4_N256_dephase_z_iid_p_d0.80000_twirl,4,256,dephase_z,iid_p,0.8,0.8,0.0016,4.906005996708171e-07,0.9983999999999996,0.9999995093994,0.2138137599999998,0.913395769167747,1.0016020727157458,8,True,,
M4_N256_dephase_z_iid_p_d0.90000_twirl,4,256,dephase_z,iid_p,0.9,0.9,0.0001,1.180949361738459e-10,0.9998999999999996,0.9999999998819054,0.4521217599999995,0.9904423755442988,1.000100009882894,8,True,,
M4_N256_dephase_z_iid_p_d0.95000_twirl,4,256,dephase_z,iid_p,0.95,0.95,6.250000000020995e-06,7.309170629854477e-13,0.9999937499999992,0.999999999999268,0.6708019506249988,0.9973655173920776,1.0000062500383315,8,True,,
M4_N256_dephase_z_iid_p_d0.99000_twirl,4,256,dephase_z,iid_p,0.99,0.99,9.999999980858652e-09,2.2638141361497333e-16,0.9999999899999996,0.9999999999999992,0.9231213441273616,0.9996545799974476,1.0000000099999995,8,True,,
M4_N512_dephase_z_iid_p_d0.01000_twirl,4,512,dephase_z,iid_p,0.01,0.01,0.9605960099999992,0.9999136068030064,0.0394039899999997,8.639319699276163e-05,0.9231213441273616,0.9998272229353016,0.0021924987036277,9,True,,
M4_N512_dephase_z_iid_p_d0.10000_twirl,4,512,dephase_z,iid_p,0.1,0.1,0.6560999999999992,0.997581721374741,0.3438999999999995,0.0024182786252579,0.4521217599999996,0.995170743367174,0.0070319238885081,9,True,,
M4_N512_dephase_z_iid_p_d0.20000_twirl,4,512,dephase_z,iid_p,0.2,0.2,0.4095999999999996,0.9760543717141706,0.5903999999999994,0.0239456282858283,0.2138137599999998,0.952817756303498,0.0405583134922567,9,True,,
M4_N512_dephase_z_iid_p_d0.30000_twirl,4,512,dephase_z,iid_p,0.3,0.3,0.2400999999999999,0.7253390608609191,0.7598999999999996,0.27466093913908,0.11316496,0.5389560108423948,0.3614435309107516,9,True,,
M4_N512_dephase_z_iid_p_d0.40000_twirl,4,512,dephase_z,iid_p,0.4,0.4,0.1295999999999999,0.2235612788931434,0.8703999999999998,0.7764387211068555,0.07311616,0.1038135458050592,0.8920481630363691,9,True,,
M4_N512_dephase_z_iid_p_d0.50000_twirl,4,512,dephase_z,iid_p,0.5,0.5,0.0625,0.0624999999999999,0.9375,0.9374999999999994,0.0625000000000001,0.0624999999999999,0.9999999999999992,9,True,,
M4_N512_dephase_z_iid_p_d0.60000_twirl,4,512,dephase_z,iid_p,0.6,0.6,0.0255999999999999,0.0117107094356806,0.9743999999999994,0.9882892905643192,0.07311616,0.1038135458050592,1.01425419803399,9,True,,
M4_N512_dephase_z_iid_p_d0.70000_twirl,4,512,dephase_z,iid_p,0.7,0.7,0.0080999999999999,0.0002080049429398,0.9919,0.9997919950570594,0.1131649600000002,0.5389560108423939,1.0079564422391971,9,True,,
M4_N512_dephase_z_iid_p_d0.80000_twirl,4,512,dephase_z,iid_p,0.8,0.8,0.0016,5.2992967988600697e-08,0.9983999999999996,0.999999947007031,0.2138137599999998,0.9528177563034976,1.001602511024671,9,True,,
