noise_type,dimension,N,physical_error_rate,iterations,logical_errors,fidelities,purities,total_swap_operations,total_amplification_iterations,memory_levels_used,final_error_reduction_ratio,convergence_achieved,noise_model_name
depolarizing,5,8,0.2,"[0, 1, 2, 3]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179]",7,0,3,0.18322529667741064,True,Depolarizing_d5_delta0.200
depolarizing,5,8,0.5,"[0, 1, 2, 3]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834]",7,0,3,0.37189381305023317,True,Depolarizing_d5_delta0.500
depolarizing,5,8,0.7,"[0, 1, 2, 3]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497]",7,0,3,0.621887558738929,True,Depolarizing_d5_delta0.700
depolarizing,5,8,0.8,"[0, 1, 2, 3]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013]",7,0,3,0.7750329238971234,True,Depolarizing_d5_delta0.800
depolarizing,5,8,0.9,"[0, 1, 2, 3]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935]",7,0,3,0.9115983669123119,True,Depolarizing_d5_delta0.900
depolarizing,5,8,0.95,"[0, 1, 2, 3]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336]",7,0,3,0.9630864641688175,False,Depolarizing_d5_delta0.950
depolarizing,5,16,0.1,"[0, 1, 2, 3, 4]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652]",15,0,4,0.07616683589334762,True,Depolarizing_d5_delta0.100
depolarizing,5,16,0.2,"[0, 1, 2, 3, 4]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479]",15,0,4,0.09501860991376067,True,Depolarizing_d5_delta0.200
depolarizing,5,16,0.5,"[0, 1, 2, 3, 4]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732]",15,0,4,0.22294322256565358,True,Depolarizing_d5_delta0.500
depolarizing,5,16,0.7,"[0, 1, 2, 3, 4]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775]",15,0,4,0.46459800227175,True,Depolarizing_d5_delta0.700
depolarizing,5,16,0.8,"[0, 1, 2, 3, 4]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894]",15,0,4,0.6622109079273264,True,Depolarizing_d5_delta0.800
depolarizing,5,16,0.9,"[0, 1, 2, 3, 4]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283]",15,0,4,0.8657087369043018,True,Depolarizing_d5_delta0.900
depolarizing,5,16,0.95,"[0, 1, 2, 3, 4]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888]",15,0,4,0.9448734368878748,True,Depolarizing_d5_delta0.950
depolarizing,5,32,0.1,"[0, 1, 2, 3, 4, 5]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809, 0.0030699495730113213]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322, 0.9969300504269887]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652, 0.9961625630337358]",31,0,5,0.03837436966264152,True,Depolarizing_d5_delta0.100
depolarizing,5,32,0.2,"[0, 1, 2, 3, 4, 5]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705, 0.007747039059451755]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983, 0.9922529609405483]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479, 0.9903162011756853]",31,0,5,0.04841899412157347,True,Depolarizing_d5_delta0.200
depolarizing,5,32,0.5,"[0, 1, 2, 3, 4, 5]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143, 0.04977403647944394]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386, 0.9502259635205561]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732, 0.9377824544006951]",31,0,5,0.12443509119860983,True,Depolarizing_d5_delta0.500
depolarizing,5,32,0.7,"[0, 1, 2, 3, 4, 5]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997, 0.1771424980720404]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782, 0.8228575019279596]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775, 0.7785718774099495]",31,0,5,0.3163258894143579,True,Depolarizing_d5_delta0.700
depolarizing,5,32,0.8,"[0, 1, 2, 3, 4, 5]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889, 0.340418201428752]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112, 0.659581798571248]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894, 0.57447724821406]",31,0,5,0.531903439732425,True,Depolarizing_d5_delta0.800
depolarizing,5,32,0.9,"[0, 1, 2, 3, 4, 5]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973, 0.5814570027123487]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026, 0.4185429972876512]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283, 0.27317874660956404]",31,0,5,0.8075791704338177,True,Depolarizing_d5_delta0.900
depolarizing,5,32,0.95,"[0, 1, 2, 3, 4, 5]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849, 0.7009545567489267]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151, 0.2990454432510733]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888, 0.12380680406384162]",31,0,5,0.9223086273012193,True,Depolarizing_d5_delta0.950
depolarizing,5,64,0.1,"[0, 1, 2, 3, 4, 5, 6]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809, 0.0030699495730113213, 0.0015408741900475142]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322, 0.9969300504269887, 0.9984591258099524]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652, 0.9961625630337358, 0.9980739072624406]",63,0,6,0.01926092737559393,True,Depolarizing_d5_delta0.100
depolarizing,5,64,0.2,"[0, 1, 2, 3, 4, 5, 6]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705, 0.007747039059451755, 0.003911174921713556]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983, 0.9922529609405483, 0.9960888250782864]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479, 0.9903162011756853, 0.995111031347858]",63,0,6,0.02444484326070973,True,Depolarizing_d5_delta0.200
depolarizing,5,64,0.5,"[0, 1, 2, 3, 4, 5, 6]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143, 0.04977403647944394, 0.026473396217150925]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386, 0.9502259635205561, 0.973526603782849]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732, 0.9377824544006951, 0.9669082547285613]",63,0,6,0.06618349054287731,True,Depolarizing_d5_delta0.500
depolarizing,5,64,0.7,"[0, 1, 2, 3, 4, 5, 6]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997, 0.1771424980720404, 0.10978873863605454]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782, 0.8228575019279596, 0.8902112613639455]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775, 0.7785718774099495, 0.8627640767049318]",63,0,6,0.19605131899295455,True,Depolarizing_d5_delta0.700
depolarizing,5,64,0.8,"[0, 1, 2, 3, 4, 5, 6]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889, 0.340418201428752, 0.2523117985410068]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112, 0.659581798571248, 0.7476882014589932]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894, 0.57447724821406, 0.6846102518237415]",63,0,6,0.39423718522032314,True,Depolarizing_d5_delta0.800
depolarizing,5,64,0.9,"[0, 1, 2, 3, 4, 5, 6]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973, 0.5814570027123487, 0.528680936594929]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026, 0.4185429972876512, 0.47131906340507107]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283, 0.27317874660956404, 0.3391488292563388]",63,0,6,0.734279078604068,True,Depolarizing_d5_delta0.900
depolarizing,5,64,0.95,"[0, 1, 2, 3, 4, 5, 6]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849, 0.7009545567489267, 0.6795466159772487]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151, 0.2990454432510733, 0.32045338402275136]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888, 0.12380680406384162, 0.15056673002843915]",63,0,6,0.8941402841805904,True,Depolarizing_d5_delta0.950
depolarizing,5,128,0.1,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809, 0.0030699495730113213, 0.0015408741900475142, 0.0007719221711518287]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322, 0.9969300504269887, 0.9984591258099524, 0.9992280778288481]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652, 0.9961625630337358, 0.9980739072624406, 0.9990350972860602]",127,0,7,0.00964902713939786,True,Depolarizing_d5_delta0.100
depolarizing,5,128,0.2,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705, 0.007747039059451755, 0.003911174921713556, 0.0019651669451083544]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983, 0.9922529609405483, 0.9960888250782864, 0.9980348330548916]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479, 0.9903162011756853, 0.995111031347858, 0.9975435413186146]",127,0,7,0.012282293406927217,True,Depolarizing_d5_delta0.200
depolarizing,5,128,0.5,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143, 0.04977403647944394, 0.026473396217150925, 0.013680479554568591]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386, 0.9502259635205561, 0.973526603782849, 0.9863195204454314]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732, 0.9377824544006951, 0.9669082547285613, 0.9828994005567893]",127,0,7,0.03420119888642147,True,Depolarizing_d5_delta0.500
depolarizing,5,128,0.7,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997, 0.1771424980720404, 0.10978873863605454, 0.06282528055565031]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782, 0.8228575019279596, 0.8902112613639455, 0.9371747194443497]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775, 0.7785718774099495, 0.8627640767049318, 0.9214683993054371]",127,0,7,0.11218800099223272,True,Depolarizing_d5_delta0.700
depolarizing,5,128,0.8,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889, 0.340418201428752, 0.2523117985410068, 0.17030801344303317]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112, 0.659581798571248, 0.7476882014589932, 0.8296919865569669]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894, 0.57447724821406, 0.6846102518237415, 0.7871149831962085]",127,0,7,0.2661062710047393,True,Depolarizing_d5_delta0.800
depolarizing,5,128,0.9,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973, 0.5814570027123487, 0.528680936594929, 0.4632729819749645]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026, 0.4185429972876512, 0.47131906340507107, 0.5367270180250354]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283, 0.27317874660956404, 0.3391488292563388, 0.4209087725312943]",127,0,7,0.6434346971874507,True,Depolarizing_d5_delta0.900
depolarizing,5,128,0.95,"[0, 1, 2, 3, 4, 5, 6, 7]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849, 0.7009545567489267, 0.6795466159772487, 0.6526301982565222]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151, 0.2990454432510733, 0.32045338402275136, 0.3473698017434778]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888, 0.12380680406384162, 0.15056673002843915, 0.18421225217934725]",127,0,7,0.8587239450743713,True,Depolarizing_d5_delta0.950
depolarizing,5,256,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809, 0.0030699495730113213, 0.0015408741900475142, 0.0007719221711518287, 0.00038633364418467765]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322, 0.9969300504269887, 0.9984591258099524, 0.9992280778288481, 0.9996136663558153]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652, 0.9961625630337358, 0.9980739072624406, 0.9990350972860602, 0.9995170829447692]",255,0,8,0.004829170552308471,True,Depolarizing_d5_delta0.100
depolarizing,5,256,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705, 0.007747039059451755, 0.003911174921713556, 0.0019651669451083544, 0.0009849995187201977]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983, 0.9922529609405483, 0.9960888250782864, 0.9980348330548916, 0.9990150004812798]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479, 0.9903162011756853, 0.995111031347858, 0.9975435413186146, 0.9987687506015998]",255,0,8,0.006156246992001237,True,Depolarizing_d5_delta0.200
depolarizing,5,256,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143, 0.04977403647944394, 0.026473396217150925, 0.013680479554568591, 0.00695800922670573]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386, 0.9502259635205561, 0.973526603782849, 0.9863195204454314, 0.9930419907732942]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732, 0.9377824544006951, 0.9669082547285613, 0.9828994005567893, 0.9913024884666178]",255,0,8,0.017395023066764322,True,Depolarizing_d5_delta0.500
depolarizing,5,256,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997, 0.1771424980720404, 0.10978873863605454, 0.06282528055565031, 0.033955517842270314]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782, 0.8228575019279596, 0.8902112613639455, 0.9371747194443497, 0.9660444821577296]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775, 0.7785718774099495, 0.8627640767049318, 0.9214683993054371, 0.9575556026971621]",255,0,8,0.06063485328976842,True,Depolarizing_d5_delta0.700
depolarizing,5,256,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889, 0.340418201428752, 0.2523117985410068, 0.17030801344303317, 0.10471516275517238]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112, 0.659581798571248, 0.7476882014589932, 0.8296919865569669, 0.8952848372448277]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894, 0.57447724821406, 0.6846102518237415, 0.7871149831962085, 0.8691060465560345]",255,0,8,0.16361744180495685,True,Depolarizing_d5_delta0.800
depolarizing,5,256,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973, 0.5814570027123487, 0.528680936594929, 0.4632729819749645, 0.38526970669940297]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026, 0.4185429972876512, 0.47131906340507107, 0.5367270180250354, 0.614730293300597]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283, 0.27317874660956404, 0.3391488292563388, 0.4209087725312943, 0.5184128666257463]",255,0,8,0.5350968148602819,True,Depolarizing_d5_delta0.900
depolarizing,5,256,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849, 0.7009545567489267, 0.6795466159772487, 0.6526301982565222, 0.6185987027774682]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151, 0.2990454432510733, 0.32045338402275136, 0.3473698017434778, 0.3814012972225318]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888, 0.12380680406384162, 0.15056673002843915, 0.18421225217934725, 0.22675162152816478]",255,0,8,0.8139456615493003,True,Depolarizing_d5_delta0.950
depolarizing,5,1024,0.1,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.07999999999999999, 0.04415584415584419, 0.02332306797605046, 0.012005452055035181, 0.006093346871467809, 0.0030699495730113213, 0.0015408741900475142, 0.0007719221711518287, 0.00038633364418467765, 0.000193260123662764, 9.665340750908413e-05]","[0.92, 0.9558441558441558, 0.9766769320239496, 0.9879945479449648, 0.9939066531285322, 0.9969300504269887, 0.9984591258099524, 0.9992280778288481, 0.9996136663558153, 0.9998067398763373, 0.9999033465924909]","[0.9, 0.9448051948051948, 0.9708461650299369, 0.984993184931206, 0.9923833164106652, 0.9961625630337358, 0.9980739072624406, 0.9990350972860602, 0.9995170829447692, 0.9997584248454215, 0.9998791832406136]",1023,0,10,0.0012081675938635519,True,Depolarizing_d5_delta0.100
depolarizing,5,1024,0.2,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.15999999999999998, 0.097196261682243, 0.05477998423652899, 0.029316047468385696, 0.015202977586201705, 0.007747039059451755, 0.003911174921713556, 0.0019651669451083544, 0.0009849995187201977, 0.0004931064479657188, 0.00024670523267777966]","[0.8400000000000001, 0.902803738317757, 0.945220015763471, 0.9706839525316143, 0.9847970224137983, 0.9922529609405483, 0.9960888250782864, 0.9980348330548916, 0.9990150004812798, 0.9995068935520343, 0.9997532947673222]","[0.8, 0.8785046728971962, 0.9315250197043388, 0.9633549406645179, 0.9809962780172479, 0.9903162011756853, 0.995111031347858, 0.9975435413186146, 0.9987687506015998, 0.9993836169400429, 0.9996916184591528]",1023,0,10,0.001541907704236123,True,Depolarizing_d5_delta0.200
depolarizing,5,1024,0.5,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.4, 0.3142857142857142, 0.22675767918088727, 0.14875752522009328, 0.08917728902626143, 0.04977403647944394, 0.026473396217150925, 0.013680479554568591, 0.00695800922670573, 0.0035093683785965444, 0.001762394975128867]","[0.6, 0.6857142857142857, 0.7732423208191127, 0.8512424747799068, 0.9108227109737386, 0.9502259635205561, 0.973526603782849, 0.9863195204454314, 0.9930419907732942, 0.9964906316214035, 0.9982376050248711]","[0.5, 0.6071428571428572, 0.7165529010238909, 0.8140530934748834, 0.8885283887171732, 0.9377824544006951, 0.9669082547285613, 0.9828994005567893, 0.9913024884666178, 0.9956132895267543, 0.9977970062810889]",1023,0,10,0.0044059874378221675,True,Depolarizing_d5_delta0.500
depolarizing,5,1024,0.7,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.5599999999999999, 0.5018867924528301, 0.43083210013983725, 0.3482570328938002, 0.26017488127217997, 0.1771424980720404, 0.10978873863605454, 0.06282528055565031, 0.033955517842270314, 0.017710487476041602, 0.009053009889968688]","[0.44000000000000006, 0.49811320754716987, 0.5691678998601628, 0.6517429671061998, 0.73982511872782, 0.8228575019279596, 0.8902112613639455, 0.9371747194443497, 0.9660444821577296, 0.9822895125239584, 0.9909469901100313]","[0.30000000000000004, 0.37264150943396235, 0.46145987482520345, 0.5646787088827497, 0.674781398409775, 0.7785718774099495, 0.8627640767049318, 0.9214683993054371, 0.9575556026971621, 0.977861890654948, 0.9886837376375391]",1023,0,10,0.016166089089229802,True,Depolarizing_d5_delta0.700
depolarizing,5,1024,0.8,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.64, 0.6025974025974026, 0.5552758117672484, 0.496021071294159, 0.4238149810734889, 0.340418201428752, 0.2523117985410068, 0.17030801344303317, 0.10471516275517238, 0.05955655555401114, 0.032059958822586054]","[0.36, 0.3974025974025973, 0.4447241882327516, 0.503978928705841, 0.5761850189265112, 0.659581798571248, 0.7476882014589932, 0.8296919865569669, 0.8952848372448277, 0.9404434444459888, 0.967940041177414]","[0.19999999999999996, 0.2467532467532467, 0.3059052352909395, 0.3799736608823013, 0.47023127365813894, 0.57447724821406, 0.6846102518237415, 0.7871149831962085, 0.8691060465560345, 0.9255543055574861, 0.9599250514717674]",1023,0,10,0.05009368566029071,True,Depolarizing_d5_delta0.800
depolarizing,5,1024,0.9,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.72, 0.7033112582781457, 0.6824977875425524, 0.6563508241768645, 0.6233102905710973, 0.5814570027123487, 0.528680936594929, 0.4632729819749645, 0.38526970669940297, 0.2984999573405786, 0.2118199959725219]","[0.27999999999999997, 0.2966887417218543, 0.3175022124574475, 0.3436491758231355, 0.3766897094289026, 0.4185429972876512, 0.47131906340507107, 0.5367270180250354, 0.614730293300597, 0.7015000426594213, 0.7881800040274781]","[0.09999999999999998, 0.12086092715231786, 0.14687776557180937, 0.17956146977891935, 0.2208621367861283, 0.27317874660956404, 0.3391488292563388, 0.4209087725312943, 0.5184128666257463, 0.6268750533242767, 0.7352250050343476]",1023,0,10,0.2941944388507249,True,Depolarizing_d5_delta0.900
depolarizing,5,1024,0.95,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10]","[0.76, 0.7524126455906821, 0.7432000582787535, 0.7319457127683013, 0.7181038120347849, 0.7009545567489267, 0.6795466159772487, 0.6526301982565222, 0.6185987027774682, 0.5754941408453711, 0.5212119085522894]","[0.24000000000000005, 0.24758735440931784, 0.2567999417212464, 0.26805428723169866, 0.2818961879652151, 0.2990454432510733, 0.32045338402275136, 0.3473698017434778, 0.3814012972225318, 0.42450585915462896, 0.4787880914477106]","[0.050000000000000044, 0.05948419301164732, 0.07099992715155809, 0.08506785903962336, 0.10237023495651888, 0.12380680406384162, 0.15056673002843915, 0.18421225217934725, 0.22675162152816478, 0.2806323239432862, 0.34848511430963824]",1023,0,10,0.6858051428319597,True,Depolarizing_d5_delta0.950
symmetric_pauli,2,8,0.1,"[0, 1, 2, 3]","[0.2, 0.18199608610567516, 0.1663224412477017, 0.1530985222863811]","[0.8000000000000003, 0.8180039138943251, 0.8336775587522985, 0.8469014777136191]","[0.6000000000000003, 0.63600782778865, 0.6673551175045969, 0.6938029554272381]",7,0,3,0.7654926114319055,True,SymmetricPauli_p0.100
symmetric_pauli,2,8,0.2,"[0, 1, 2, 3]","[0.4, 0.40291833372558256, 0.4057128931932034, 0.40839211679596743]","[0.6, 0.5970816662744175, 0.5942871068067966, 0.5916078832040326]","[0.19999999999999998, 0.194163332548835, 0.18857421361359333, 0.1832157664080652]",7,0,3,1.0209802919899185,False,SymmetricPauli_p0.200
