run_id,M,N,noise,mode,p,p_channel,fidelity_init,fidelity_final,eps_L_init,eps_L_final,purity_init,purity_final,error_reduction_ratio,max_depth,twirling_enabled,iterations,purification_level,bloch_r_init,bloch_r_final
M1_N8_dephase_z_iid_p_p0.72000_twirl,1,8,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5000319999999996,0.4799999999999998,0.4999679999999999,0.5007999999999997,0.5000000020479993,1.0416,0,True,3,0,0.04,6.399999999995862e-05
M1_N8_dephase_z_iid_p_p0.73000_twirl,1,8,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5000094814814809,0.4866666666666666,0.4999905185185184,0.5003555555555549,0.5000000001797961,1.0273777777777775,0,True,3,0,0.0266666666666666,1.8962962962992463e-05
M1_N8_dephase_z_iid_p_p0.74000_twirl,1,8,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000011851851844,0.4933333333333332,0.4999988148148147,0.5000888888888882,0.5000000000028081,1.013511111111111,0,True,3,0,0.0133333333333333,2.370370370357061e-06
M1_N8_dephase_z_iid_p_p0.75000_twirl,1,8,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999993,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.4999999999999986,1.0,0,True,3,0,1.8503717077085938e-17,2.0559685641206586e-18
M1_N8_dephase_z_iid_p_p0.76000_twirl,1,8,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.4999988148148141,0.5066666666666666,0.5000011851851851,0.5000888888888882,0.5000000000028081,0.9868444444444444,0,True,3,0,0.0133333333333333,2.370370370335427e-06
M1_N8_dephase_z_iid_p_p0.77000_twirl,1,8,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.499990518518518,0.5133333333333333,0.5000094814814814,0.5003555555555552,0.5000000001797961,0.9740444444444444,0,True,3,0,0.0266666666666667,1.896296296297617e-05
M1_N8_dephase_z_iid_p_p0.78000_twirl,1,8,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.4999679999999992,0.5199999999999999,0.5000319999999999,0.5007999999999994,0.5000000020479988,0.9616,0,True,3,0,0.04,6.399999999999009e-05
M1_N8_dephase_z_iid_p_p0.79000_twirl,1,8,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.4999241481481474,0.5266666666666666,0.5000758518518518,0.5014222222222215,0.5000000115070057,0.9495111111111112,0,True,3,0,0.0533333333333334,0.0001517037037037
M1_N16_dephase_z_iid_p_p0.71000_twirl,1,16,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.500004045432098,0.4733333333333332,0.4999959545679011,0.5014222222222215,0.5000000000327295,1.0563294814814814,0,True,4,0,0.0533333333333333,8.09086419758136e-06
M1_N16_dephase_z_iid_p_p0.72000_twirl,1,16,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5000012799999994,0.4799999999999998,0.4999987199999999,0.5007999999999997,0.5000000000032759,1.041664,0,True,4,0,0.04,2.559999999977967e-06
M1_N16_dephase_z_iid_p_p0.73000_twirl,1,16,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5000002528395054,0.4866666666666666,0.4999997471604937,0.5003555555555549,0.5000000000001267,1.0273967407407407,0,True,4,0,0.0266666666666666,5.056790123484366e-07
M1_N16_dephase_z_iid_p_p0.74000_twirl,1,16,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000000158024682,0.4933333333333332,0.4999999841975308,0.5000888888888882,0.4999999999999989,1.0135134814814817,0,True,4,0,0.0133333333333333,3.1604938258836e-08
M1_N16_dephase_z_iid_p_p0.75000_twirl,1,16,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999991,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.4999999999999984,1.0,0,True,4,0,1.8503717077085938e-17,6.853228547068859e-19
M1_N16_dephase_z_iid_p_p0.76000_twirl,1,16,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.5000000158024682,0.5066666666666666,0.4999999841975307,0.5000888888888882,0.4999999999999989,0.986842074074074,0,True,4,0,0.0133333333333333,3.160493831352659e-08
M1_N16_dephase_z_iid_p_p0.77000_twirl,1,16,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.5000002528395054,0.5133333333333333,0.4999997471604937,0.5003555555555552,0.5000000000001267,0.9740254814814814,0,True,4,0,0.0266666666666667,5.056790123571323e-07
M1_N16_dephase_z_iid_p_p0.78000_twirl,1,16,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.5000012799999991,0.5199999999999999,0.4999987199999999,0.5007999999999994,0.5000000000032753,0.961536,0,True,4,0,0.04,2.559999999900947e-06
M1_N16_dephase_z_iid_p_p0.79000_twirl,1,16,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.5000040454320979,0.5266666666666666,0.4999959545679011,0.5014222222222215,0.5000000000327295,0.9493594074074072,0,True,4,0,0.0533333333333334,8.090864197504743e-06
M1_N32_dephase_z_iid_p_p0.71000_twirl,1,32,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5000002157563777,0.4733333333333332,0.4999997842436213,0.5014222222222215,0.5000000000000914,1.0563375723456792,0,True,5,0,0.0533333333333333,4.315127572167233e-07
M1_N32_dephase_z_iid_p_p0.72000_twirl,1,32,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5000000511999992,0.4799999999999998,0.4999999487999998,0.5007999999999997,0.500000000000004,1.04166656,0,True,5,0,0.04,1.0240000000139529e-07
M1_N32_dephase_z_iid_p_p0.73000_twirl,1,32,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5000000067423861,0.4866666666666666,0.4999999932576131,0.5003555555555549,0.4999999999999988,1.0273972464197532,0,True,5,0,0.0266666666666666,1.3484773638089125e-08
M1_N32_dephase_z_iid_p_p0.74000_twirl,1,32,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000000002106987,0.4933333333333332,0.4999999997893003,0.5000888888888882,0.4999999999999982,1.0135135130864197,0,True,5,0,0.0133333333333333,4.2139916453048124e-10
M1_N32_dephase_z_iid_p_p0.75000_twirl,1,32,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999989,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.499999999999998,1.0,0,True,5,0,1.8503717077085938e-17,2.2844095156896184e-19
M1_N32_dephase_z_iid_p_p0.76000_twirl,1,32,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.4999999997892993,0.5066666666666666,0.5000000002106995,0.5000888888888882,0.499999999999998,0.9868421056790122,0,True,5,0,0.0133333333333333,4.2139918949416455e-10
M1_N32_dephase_z_iid_p_p0.77000_twirl,1,32,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.4999999932576124,0.5133333333333333,0.5000000067423868,0.5003555555555552,0.4999999999999988,0.9740259871604936,0,True,5,0,0.0266666666666667,1.3484773690291304e-08
M1_N32_dephase_z_iid_p_p0.78000_twirl,1,32,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.4999999487999991,0.5199999999999999,0.5000000511999999,0.5007999999999994,0.5000000000000034,0.96153856,0,True,5,0,0.04,1.0239999996808797e-07
M1_N32_dephase_z_iid_p_p0.79000_twirl,1,32,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.4999997842436204,0.5266666666666666,0.5000002157563785,0.5014222222222215,0.5000000000000914,0.9493674982716048,0,True,5,0,0.0533333333333334,4.315127572178421e-07
M1_N64_dephase_z_iid_p_p0.71000_twirl,1,64,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5000000115070058,0.4733333333333332,0.499999988492993,0.5014222222222215,0.4999999999999981,1.0563380038584362,0,True,6,0,0.0533333333333333,2.3014013710316844e-08
M1_N64_dephase_z_iid_p_p0.72000_twirl,1,64,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.5000000020479991,0.4799999999999998,0.4999999979519999,0.5007999999999997,0.4999999999999984,1.0416666624000002,0,True,6,0,0.04,4.095999974222962e-09
M1_N64_dephase_z_iid_p_p0.73000_twirl,1,64,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5000000001797961,0.4866666666666666,0.4999999998202029,0.5003555555555549,0.4999999999999984,1.027397259904527,0,True,6,0,0.0266666666666666,3.595939428343389e-10
M1_N64_dephase_z_iid_p_p0.74000_twirl,1,64,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000000000028083,0.4933333333333332,0.4999999999971905,0.5000888888888882,0.4999999999999979,1.0135135135078188,0,True,6,0,0.0133333333333333,5.618720633977178e-12
M1_N64_dephase_z_iid_p_p0.75000_twirl,1,64,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999986,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.4999999999999974,1.0,0,True,6,0,1.8503717077085938e-17,7.614698385632059e-20
M1_N64_dephase_z_iid_p_p0.76000_twirl,1,64,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.500000000002808,0.5066666666666666,0.4999999999971905,0.5000888888888882,0.4999999999999975,0.986842105257613,0,True,6,0,0.0133333333333333,5.618673089114189e-12
M1_N64_dephase_z_iid_p_p0.77000_twirl,1,64,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.5000000001797962,0.5133333333333333,0.4999999998202029,0.5003555555555552,0.4999999999999984,0.97402597367572,0,True,6,0,0.0266666666666667,3.5959400332320114e-10
M1_N64_dephase_z_iid_p_p0.78000_twirl,1,64,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.5000000020479989,0.5199999999999999,0.4999999979519998,0.5007999999999994,0.4999999999999979,0.9615384576,0,True,6,0,0.04,4.096000050461373e-09
M1_N64_dephase_z_iid_p_p0.79000_twirl,1,64,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.5000000115070058,0.5266666666666666,0.499999988492993,0.5014222222222215,0.4999999999999981,0.9493670667588476,0,True,6,0,0.0533333333333334,2.301401372656636e-08
M1_N128_dephase_z_iid_p_p0.71000_twirl,1,128,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5000000006137059,0.4733333333333332,0.4999999993862928,0.5014222222222215,0.4999999999999978,1.0563380268724498,0,True,7,0,0.0533333333333333,1.227414114874245e-09
M1_N128_dephase_z_iid_p_p0.72000_twirl,1,128,dephase_z,iid_p,0.72,0.72,0.5199999999999998,0.500000000081919,0.4799999999999998,0.4999999999180799,0.5007999999999997,0.4999999999999982,1.041666666496,0,True,7,0,0.04,1.6383994659451102e-10
M1_N128_dephase_z_iid_p_p0.73000_twirl,1,128,dephase_z,iid_p,0.73,0.73,0.513333333333333,0.5000000000047936,0.4866666666666666,0.4999999999952053,0.5003555555555549,0.4999999999999983,1.0273972602641208,0,True,7,0,0.0266666666666666,9.589105421026771e-12
M1_N128_dephase_z_iid_p_p0.74000_twirl,1,128,dephase_z,iid_p,0.74,0.74,0.5066666666666663,0.5000000000000363,0.4933333333333332,0.4999999999999624,0.5000888888888882,0.4999999999999978,1.0135135135134374,0,True,7,0,0.0133333333333333,7.499264710409647e-14
M1_N128_dephase_z_iid_p_p0.75000_twirl,1,128,dephase_z,iid_p,0.75,0.75,0.4999999999999996,0.4999999999999984,0.4999999999999999,0.4999999999999999,0.4999999999999993,0.499999999999997,1.0,0,True,7,0,1.8503717077085938e-17,2.5382327952106847e-20
M1_N128_dephase_z_iid_p_p0.76000_twirl,1,128,dephase_z,iid_p,0.76,0.76,0.4933333333333329,0.499999999999961,0.5066666666666666,0.5000000000000373,0.5000888888888882,0.4999999999999971,0.9868421052632316,0,True,7,0,0.0133333333333333,7.489743578443334e-14
M1_N128_dephase_z_iid_p_p0.77000_twirl,1,128,dephase_z,iid_p,0.77,0.77,0.4866666666666664,0.4999999999952044,0.5133333333333333,0.5000000000047945,0.5003555555555552,0.4999999999999982,0.974025974035314,0,True,7,0,0.0266666666666667,9.589167454209687e-12
M1_N128_dephase_z_iid_p_p0.78000_twirl,1,128,dephase_z,iid_p,0.78,0.78,0.4799999999999996,0.4999999999180787,0.5199999999999999,0.5000000000819199,0.5007999999999994,0.4999999999999978,0.961538461696,0,True,7,0,0.04,1.6384002429451516e-10
M1_N128_dephase_z_iid_p_p0.79000_twirl,1,128,dephase_z,iid_p,0.79,0.79,0.4733333333333329,0.4999999993862917,0.5266666666666666,0.5000000006137069,0.5014222222222215,0.4999999999999978,0.9493670897728612,0,True,7,0,0.0533333333333334,1.2274140575168027e-09
M1_N256_dephase_z_iid_p_p0.71000_twirl,1,256,dephase_z,iid_p,0.71,0.71,0.5266666666666663,0.5000000000327297,0.4733333333333332,0.4999999999672688,0.5014222222222215,0.4999999999999974,1.056338028099864,0,True,8,0,0.0533333333333333,6.546210460244462e-11
